,customer_id,quantity,subtotal,tax,total,order_id,created_at
5610,780,3,1047,136,1183,5549,2021-01-28 00:07:50
5611,787,3,727,94,821,5550,2021-01-28 05:30:26
5612,797,2,528,68,596,5551,2021-01-27 11:31:44
5613,660,2,698,90,788,5552,2021-01-27 19:18:55
5614,230,2,798,103,901,5553,2021-01-28 08:17:04
5615,230,2,798,103,901,5553,2021-01-28 08:17:04
5616,756,2,698,90,788,5554,2021-01-28 08:29:34
5617,565,3,597,77,674,5555,2021-01-28 12:20:40
5618,856,3,727,94,821,5556,2021-01-28 08:41:03
5619,849,2,429,55,484,5557,2021-01-27 20:55:21
5620,707,2,898,116,1014,5558,2021-01-28 16:02:39
5621,368,3,647,84,731,5559,2021-01-28 12:41:49
5622,225,5,1586,206,1792,5560,2021-01-28 01:38:05
5623,743,2,659,85,744,5561,2021-01-27 20:52:40
5624,337,2,329,42,371,5562,2021-01-26 20:34:58
5625,999,3,727,94,821,5563,2021-01-27 06:31:48
5626,438,3,747,97,844,5564,2021-01-27 04:53:56
5627,187,3,1047,136,1183,5565,2021-01-27 06:15:45
5628,699,3,947,123,1070,5566,2021-01-27 03:03:25
5629,780,3,647,84,731,5567,2021-01-27 09:25:03
5630,862,2,798,103,901,5568,2021-01-27 06:08:30
5631,640,3,1247,162,1409,5569,2021-01-27 08:25:24
5632,853,3,727,94,821,5570,2021-01-27 15:40:07
5633,197,3,578,75,653,5571,2021-01-27 09:22:19
5634,442,2,898,116,1014,5572,2021-01-27 14:10:39
5635,700,2,459,59,518,5573,2021-01-27 13:51:59
5636,700,2,459,59,518,5573,2021-01-27 13:51:59
5637,635,3,697,90,787,5574,2021-01-27 17:37:13
5638,635,3,697,90,787,5574,2021-01-27 17:37:13
5639,223,5,2025,263,2288,5575,2021-01-27 10:12:17
5640,678,2,548,71,619,5576,2021-01-27 14:09:14
5641,392,2,459,59,518,5577,2021-01-27 15:47:35
5642,730,2,728,94,822,5578,2021-01-27 03:12:34
5643,128,3,997,129,1126,5579,2021-01-27 01:53:59
5644,162,3,1127,146,1273,5580,2021-01-26 22:58:44
5645,38,3,997,129,1126,5581,2021-01-27 11:44:28
5646,527,2,698,90,788,5582,2021-01-27 17:02:42
5647,777,2,898,116,1014,5583,2021-01-27 14:22:01
5648,507,3,827,107,934,5584,2021-01-27 07:02:09
5649,181,2,598,77,675,5585,2021-01-26 18:12:52
5650,37,3,827,107,934,5586,2021-01-26 10:21:45
5651,20,6,1166,151,1317,5587,2021-01-26 14:27:20
5652,198,1,299,38,337,5588,2021-01-26 17:27:18
5653,994,5,2095,272,2367,5589,2021-01-26 08:24:29
5654,496,3,578,75,653,5590,2021-01-26 12:54:39
5655,583,3,578,75,653,5591,2021-01-26 22:24:29
5656,650,2,459,59,518,5592,2021-01-26 20:52:24
5657,916,2,1098,142,1240,5593,2021-01-27 01:05:01
5658,769,2,498,64,562,5594,2021-01-27 06:03:30
5659,112,3,997,129,1126,5595,2021-01-27 03:24:52
5660,493,3,658,85,743,5596,2021-01-27 08:56:29
5661,685,2,429,55,484,5597,2021-01-26 19:14:43
5662,445,2,498,64,562,5598,2021-01-26 14:39:53
5663,427,2,598,77,675,5599,2021-01-26 19:40:05
5664,455,5,1376,178,1554,5600,2021-01-27 03:15:48
5665,487,3,608,79,687,5601,2021-01-27 00:14:34
5666,186,5,1217,158,1375,5602,2021-01-28 07:10:54
5667,846,3,827,107,934,5603,2021-01-28 06:24:52
5668,307,3,927,120,1047,5604,2021-01-28 05:03:49
5669,264,3,558,72,630,5605,2021-01-27 23:51:45
5670,852,3,1247,162,1409,5606,2021-01-27 13:14:01
5671,525,2,648,84,732,5607,2021-01-27 09:14:39
5672,440,2,848,110,958,5608,2021-01-27 07:12:12
5673,933,2,498,64,562,5609,2021-01-27 13:30:14
5674,451,3,428,55,483,5610,2021-01-27 13:17:24
5675,795,2,459,59,518,5611,2021-01-27 15:03:48
5676,659,3,558,72,630,5612,2021-01-28 00:43:55
5677,227,2,798,103,901,5613,2021-01-28 06:45:59
5678,168,3,727,94,821,5614,2021-01-27 13:25:45
5679,93,2,329,42,371,5615,2021-01-27 19:59:02
5680,793,2,429,55,484,5616,2021-01-28 10:55:32
5681,954,3,558,72,630,5617,2021-01-28 08:42:44
5682,697,3,578,75,653,5618,2021-01-28 10:08:21
5683,701,3,1127,146,1273,5619,2021-01-28 13:02:47
5684,620,5,1336,173,1509,5620,2021-01-28 11:11:19
5685,248,3,647,84,731,5621,2021-01-27 22:41:53
5686,635,6,1835,238,2073,5622,2021-01-28 18:06:27
5687,160,4,1596,207,1803,5623,2021-01-28 15:03:16
5688,495,1,99,12,111,5624,2021-01-28 02:00:05
5689,989,3,947,123,1070,5625,2021-01-27 21:01:41
5690,936,3,528,68,596,5626,2021-01-26 20:45:55
5691,630,3,888,115,1003,5627,2021-01-27 08:00:33
5692,583,2,598,77,675,5628,2021-01-27 05:54:38
5693,598,5,1925,250,2175,5629,2021-01-27 06:25:02
5694,229,3,727,94,821,5630,2021-01-27 04:44:53
5695,134,3,997,129,1126,5631,2021-01-27 10:00:23
5696,536,5,1725,224,1949,5632,2021-01-27 08:41:30
5697,209,2,429,55,484,5633,2021-01-27 10:21:19
5698,635,3,927,120,1047,5634,2021-01-27 15:45:30
5699,392,3,688,89,777,5635,2021-01-27 09:35:35
5700,563,3,697,90,787,5636,2021-01-27 15:54:42
5701,477,3,1127,146,1273,5637,2021-01-27 14:41:05
5702,786,2,659,85,744,5638,2021-01-27 14:08:23
5703,702,2,898,116,1014,5639,2021-01-27 18:44:59
5704,232,3,647,84,731,5640,2021-01-27 20:09:05
5705,482,1,99,12,111,5641,2021-01-27 11:41:37
5706,748,2,728,94,822,5642,2021-01-27 16:38:14
5707,822,3,1327,172,1499,5643,2021-01-27 15:59:36
5708,798,3,697,90,787,5644,2021-01-27 04:58:15
5709,342,3,1027,133,1160,5645,2021-01-27 03:00:17
5710,207,3,608,79,687,5646,2021-01-27 01:18:57
5711,671,3,558,72,630,5647,2021-01-27 14:29:06
5712,918,3,1027,133,1160,5648,2021-01-27 18:45:13
5713,711,3,558,72,630,5649,2021-01-27 16:00:42
5714,676,3,827,107,934,5650,2021-01-27 08:19:37
5715,949,2,598,77,675,5651,2021-01-26 20:47:40
5716,746,3,888,115,1003,5652,2021-01-26 12:21:24
5717,48,2,798,103,901,5653,2021-01-26 15:08:50
5718,478,3,558,72,630,5654,2021-01-26 17:38:29
5719,692,3,947,123,1070,5655,2021-01-26 09:13:02
5720,138,4,1257,163,1420,5656,2021-01-26 13:35:27
5721,193,5,1145,148,1293,5657,2021-01-26 22:40:16
5722,364,3,1327,172,1499,5658,2021-01-26 21:14:33
5723,108,2,798,103,901,5659,2021-01-27 02:53:29
5724,276,3,578,75,653,5660,2021-01-27 07:55:54
5725,376,5,1356,176,1532,5661,2021-01-27 05:48:26
5726,603,2,698,90,788,5662,2021-01-27 10:01:05
5727,494,2,898,116,1014,5663,2021-01-26 21:22:38
5728,459,3,927,120,1047,5664,2021-01-26 17:16:49
5729,761,5,1156,150,1306,5665,2021-01-26 21:19:12
5730,626,3,927,120,1047,5666,2021-01-27 04:59:20
5731,76,2,498,64,562,5667,2021-01-27 01:15:36
5732,165,2,598,77,675,5668,2021-01-28 07:39:32
5733,730,3,1127,146,1273,5669,2021-01-28 06:58:31
5734,990,6,1574,204,1778,5670,2021-01-28 07:10:16
5735,924,5,1795,233,2028,5671,2021-01-28 01:31:36
5736,466,3,808,105,913,5672,2021-01-27 15:52:29
5737,251,3,428,55,483,5673,2021-01-27 09:56:00
5738,524,3,747,97,844,5674,2021-01-27 09:35:07
5739,279,1,299,38,337,5675,2021-01-27 13:35:20
5740,998,1,99,12,111,5676,2021-01-27 13:28:59
5741,240,2,928,120,1048,5677,2021-01-27 15:18:30
5742,896,3,747,97,844,5678,2021-01-28 02:10:19
5743,17,2,898,116,1014,5679,2021-01-28 06:49:18
5744,841,2,459,59,518,5680,2021-01-27 14:13:23
5745,74,1,99,12,111,5681,2021-01-27 21:12:45
5746,57,4,1087,141,1228,5682,2021-01-28 13:06:45
5747,575,3,647,84,731,5683,2021-01-28 09:12:01
5748,175,3,658,85,743,5684,2021-01-28 12:23:14
5749,704,3,1047,136,1183,5685,2021-01-28 13:43:18
5750,757,3,658,85,743,5686,2021-01-28 12:57:50
5751,388,5,887,115,1002,5687,2021-01-28 00:23:26
5752,574,3,897,116,1013,5688,2021-01-28 19:50:46
5753,628,3,927,120,1047,5689,2021-01-28 15:09:34
5754,572,3,558,72,630,5690,2021-01-28 03:27:53
5755,707,1,229,29,258,5691,2021-01-27 22:23:16
5756,983,2,748,97,845,5692,2021-01-26 23:06:06
5757,84,2,398,51,449,5693,2021-01-27 09:20:53
5758,452,3,1247,162,1409,5694,2021-01-27 07:16:33
5759,521,2,648,84,732,5695,2021-01-27 09:07:20
5760,608,2,898,116,1014,5696,2021-01-27 04:50:24
5761,712,4,1096,142,1238,5697,2021-01-27 10:55:52
5762,800,2,498,64,562,5698,2021-01-27 11:03:36
5763,960,3,997,129,1126,5699,2021-01-27 13:00:26
5764,582,2,848,110,958,5700,2021-01-27 18:04:49
5765,269,2,648,84,732,5701,2021-01-27 11:42:48
5766,820,3,658,85,743,5702,2021-01-27 17:02:31
5767,626,3,827,107,934,5703,2021-01-27 15:05:45
5768,221,2,898,116,1014,5704,2021-01-27 14:20:49
5769,746,3,958,124,1082,5705,2021-01-27 19:42:48
5770,406,3,947,123,1070,5706,2021-01-27 20:40:25
5771,663,3,1127,146,1273,5707,2021-01-27 12:19:32
5772,175,3,697,90,787,5708,2021-01-27 19:21:38
5773,926,2,429,55,484,5709,2021-01-27 17:08:18
5774,355,3,688,89,777,5710,2021-01-27 06:21:15
5775,987,4,1207,156,1363,5711,2021-01-27 03:48:03
5776,496,3,927,120,1047,5712,2021-01-27 01:19:59
5777,368,3,997,129,1126,5713,2021-01-27 14:50:19
5778,875,2,329,42,371,5714,2021-01-27 20:42:50
5779,767,2,598,77,675,5715,2021-01-27 16:49:46
5780,182,1,229,29,258,5716,2021-01-27 09:13:54
5781,643,2,528,68,596,5717,2021-01-26 22:28:24
5782,330,3,647,84,731,5718,2021-01-26 13:03:04
5783,914,3,947,123,1070,5719,2021-01-26 17:49:41
5784,43,3,1047,136,1183,5720,2021-01-26 18:58:30
5785,787,3,1127,146,1273,5721,2021-01-26 11:43:19
5786,696,3,688,89,777,5722,2021-01-26 15:36:14
5787,747,2,798,103,901,5723,2021-01-26 23:52:33
5788,531,4,1526,198,1724,5724,2021-01-26 22:07:42
5789,660,1,399,51,450,5725,2021-01-27 04:06:28
5790,522,3,1027,133,1160,5726,2021-01-27 09:14:37
5791,764,3,1127,146,1273,5727,2021-01-27 06:21:44
5792,901,3,1127,146,1273,5728,2021-01-27 10:32:54
5793,322,3,1197,155,1352,5729,2021-01-26 22:57:37
5794,136,3,597,77,674,5730,2021-01-26 18:58:05
5795,918,3,597,77,674,5731,2021-01-26 21:53:15
5796,345,3,697,90,787,5732,2021-01-27 05:46:08
5797,82,3,597,77,674,5733,2021-01-27 02:07:31
5798,629,3,558,72,630,5734,2021-01-28 08:34:12
5799,51,3,888,115,1003,5735,2021-01-28 07:53:20
5800,115,2,898,116,1014,5736,2021-01-28 09:10:37
5801,122,1,399,51,450,5737,2021-01-28 02:10:08
5802,777,3,797,103,900,5738,2021-01-27 17:46:33
5803,805,3,827,107,934,5739,2021-01-27 11:26:28
5804,789,3,1327,172,1499,5740,2021-01-27 09:35:27
5805,991,3,997,129,1126,5741,2021-01-27 14:15:26
5806,221,3,808,105,913,5742,2021-01-27 15:53:10
5807,994,5,1755,228,1983,5743,2021-01-27 16:24:36
5808,611,3,897,116,1013,5744,2021-01-28 02:37:23
5809,236,3,558,72,630,5745,2021-01-28 08:01:04
5810,54,2,598,77,675,5746,2021-01-27 16:53:21
5811,866,5,1686,219,1905,5747,2021-01-27 23:24:15
5812,86,5,1117,145,1262,5748,2021-01-28 15:39:44
5813,116,2,659,85,744,5749,2021-01-28 09:39:28
5814,380,4,1826,237,2063,5750,2021-01-28 13:40:17
5815,554,3,697,90,787,5751,2021-01-28 13:43:54
5816,836,2,528,68,596,5752,2021-01-28 13:03:36
5817,422,4,1496,194,1690,5753,2021-01-28 02:56:41
5818,848,5,1376,178,1554,5754,2021-01-28 19:54:08
5819,186,3,528,68,596,5755,2021-01-28 16:31:06
5820,402,3,797,103,900,5756,2021-01-28 05:27:14
5821,912,3,647,84,731,5757,2021-01-28 00:29:30
5822,557,3,558,72,630,5758,2021-01-26 23:33:43
5823,648,2,898,116,1014,5759,2021-01-27 10:25:03
5824,507,3,1197,155,1352,5760,2021-01-27 07:55:36
5825,868,2,498,64,562,5761,2021-01-27 10:09:19
5826,131,2,398,51,449,5762,2021-01-27 06:47:04
5827,656,3,747,97,844,5763,2021-01-27 11:01:30
5828,859,3,827,107,934,5764,2021-01-27 12:44:01
5829,838,2,698,90,788,5765,2021-01-27 14:05:22
5830,940,3,697,90,787,5766,2021-01-27 18:11:40
5831,97,3,428,55,483,5767,2021-01-27 13:38:49
5832,676,3,478,62,540,5768,2021-01-27 19:44:47
5833,350,2,598,77,675,5769,2021-01-27 15:55:43
5834,175,3,1127,146,1273,5770,2021-01-27 15:02:10
5835,427,3,558,72,630,5771,2021-01-27 22:12:34
5836,631,3,808,105,913,5772,2021-01-27 21:36:35
5837,719,2,598,77,675,5773,2021-01-27 14:47:56
5838,436,5,1476,191,1667,5774,2021-01-27 20:41:39
5839,222,3,1027,133,1160,5775,2021-01-27 19:26:01
5840,296,3,897,116,1013,5776,2021-01-27 07:28:51
5841,944,2,698,90,788,5777,2021-01-27 04:32:54
5842,5,1,149,19,168,5778,2021-01-27 02:28:51
5843,805,2,598,77,675,5779,2021-01-27 16:58:48
5844,118,3,847,110,957,5780,2021-01-27 21:03:35
5845,832,2,898,116,1014,5781,2021-01-27 17:47:35
5846,518,5,1295,168,1463,5782,2021-01-27 09:48:58
5847,791,3,1127,146,1273,5783,2021-01-27 00:46:51
5848,165,3,1327,172,1499,5784,2021-01-26 14:20:48
5849,383,2,598,77,675,5785,2021-01-26 18:30:38
5850,751,2,498,64,562,5786,2021-01-26 19:37:53
5851,353,3,747,97,844,5787,2021-01-26 14:18:34
5852,909,3,647,84,731,5788,2021-01-26 18:01:30
5853,478,3,1027,133,1160,5789,2021-01-27 00:01:40
5854,241,2,498,64,562,5790,2021-01-27 00:17:57
5855,865,1,229,29,258,5791,2021-01-27 06:44:30
5856,914,2,659,85,744,5792,2021-01-27 11:25:26
5857,133,3,558,72,630,5793,2021-01-27 08:38:48
5858,173,3,927,120,1047,5794,2021-01-27 11:55:08
5859,498,3,478,62,540,5795,2021-01-27 00:39:48
5860,848,1,229,29,258,5796,2021-01-26 21:01:23
5861,391,1,599,77,676,5797,2021-01-26 22:41:57
5862,273,3,478,62,540,5798,2021-01-27 06:01:15
5863,815,3,1247,162,1409,5799,2021-01-27 02:13:19
5864,975,2,898,116,1014,5800,2021-01-28 08:55:33
5865,922,2,898,116,1014,5801,2021-01-28 10:02:17
5866,978,2,698,90,788,5802,2021-01-28 10:38:56
5867,847,3,847,110,957,5803,2021-01-28 02:53:05
5868,497,3,578,75,653,5804,2021-01-27 20:21:37
5869,143,3,997,129,1126,5805,2021-01-27 12:49:11
5870,751,4,1396,181,1577,5806,2021-01-27 10:20:59
5871,127,3,747,97,844,5807,2021-01-27 15:34:12
5872,148,6,1555,202,1757,5808,2021-01-27 17:10:30
5873,793,2,498,64,562,5809,2021-01-27 18:48:00
5874,513,3,797,103,900,5810,2021-01-28 05:23:45
5875,721,2,598,77,675,5811,2021-01-28 09:15:03
5876,889,3,697,90,787,5812,2021-01-27 19:16:26
5877,822,2,798,103,901,5813,2021-01-28 01:45:04
5878,574,3,1327,172,1499,5814,2021-01-28 15:49:26
5879,797,3,997,129,1126,5815,2021-01-28 11:15:09
5880,826,3,827,107,934,5816,2021-01-28 16:08:54
5881,70,3,758,98,856,5817,2021-01-28 14:47:55
5882,523,2,598,77,675,5818,2021-01-28 14:27:49
5883,948,3,947,123,1070,5819,2021-01-28 03:52:31
5884,783,3,847,110,957,5820,2021-01-28 21:52:45
5885,875,3,647,84,731,5821,2021-01-28 18:59:58
5886,667,2,1098,142,1240,5822,2021-01-28 07:07:19
5887,375,2,898,116,1014,5823,2021-01-28 02:21:10
5888,94,3,897,116,1013,5824,2021-01-27 00:34:47
5889,681,3,747,97,844,5825,2021-01-27 13:07:32
5890,313,2,798,103,901,5826,2021-01-27 08:35:39
5891,288,3,647,84,731,5827,2021-01-27 10:20:29
5892,772,3,688,89,777,5828,2021-01-27 06:58:43
5893,769,2,398,51,449,5829,2021-01-27 11:40:17
5894,191,1,699,90,789,5830,2021-01-27 12:48:14
5895,858,1,399,51,450,5831,2021-01-27 15:01:36
5896,656,5,1286,167,1453,5832,2021-01-27 19:07:05
5897,142,3,597,77,674,5833,2021-01-27 14:38:59
5898,60,2,1098,142,1240,5834,2021-01-27 22:10:16
5899,210,3,428,55,483,5835,2021-01-27 16:29:04
5900,814,3,997,129,1126,5836,2021-01-27 16:18:52
5901,29,2,898,116,1014,5837,2021-01-27 22:57:09
5902,904,3,647,84,731,5838,2021-01-28 00:13:55
5903,113,2,459,59,518,5839,2021-01-27 15:17:50
5904,647,3,578,75,653,5840,2021-01-27 22:48:04
5905,483,2,659,85,744,5841,2021-01-27 20:05:52
5906,464,2,498,64,562,5842,2021-01-27 08:54:26
5907,610,3,808,105,913,5843,2021-01-27 06:46:16
5908,406,2,848,110,958,5844,2021-01-27 05:05:22
5909,500,2,659,85,744,5845,2021-01-27 18:09:15
5910,904,2,898,116,1014,5846,2021-01-27 22:11:32
5911,412,2,598,77,675,5847,2021-01-27 20:05:30
5912,845,3,1247,162,1409,5848,2021-01-27 12:02:46
5913,555,3,597,77,674,5849,2021-01-27 01:35:44
5914,64,5,1176,152,1328,5850,2021-01-26 16:28:19
5915,678,3,747,97,844,5851,2021-01-26 20:53:26
5916,343,3,947,123,1070,5852,2021-01-26 20:57:11
5917,423,5,1217,158,1375,5853,2021-01-26 16:36:52
5918,629,3,1127,146,1273,5854,2021-01-26 19:24:28
5919,182,3,947,123,1070,5855,2021-01-27 02:19:08
5920,621,3,747,97,844,5856,2021-01-27 00:52:36
5921,518,1,229,29,258,5857,2021-01-27 08:04:49
5922,915,3,947,123,1070,5858,2021-01-27 12:46:14
5923,80,5,1825,237,2062,5859,2021-01-27 09:05:54
5924,514,3,1127,146,1273,5860,2021-01-27 13:38:30
5925,690,2,459,59,518,5861,2021-01-27 02:37:05
5926,260,3,1047,136,1183,5862,2021-01-26 22:14:16
5927,588,6,1974,256,2230,5863,2021-01-27 00:19:51
5928,781,2,898,116,1014,5864,2021-01-27 08:08:52
5929,183,2,329,42,371,5865,2021-01-27 02:52:51
5930,948,2,459,59,518,5866,2021-01-28 11:14:26
5931,42,2,498,64,562,5867,2021-01-28 11:25:53
5932,452,1,149,19,168,5868,2021-01-28 12:08:52
5933,195,3,808,105,913,5869,2021-01-28 03:22:58
5934,755,2,459,59,518,5870,2021-01-27 22:52:59
5935,698,2,659,85,744,5871,2021-01-27 13:35:17
5936,108,3,1247,162,1409,5872,2021-01-27 11:01:08
5937,412,2,429,55,484,5873,2021-01-27 16:31:08
5938,245,3,1327,172,1499,5874,2021-01-27 19:44:58
5939,113,5,1345,174,1519,5875,2021-01-27 20:47:10
5940,625,4,1246,161,1407,5876,2021-01-28 07:25:32
5941,44,3,1327,172,1499,5877,2021-01-28 10:21:06
5942,72,3,478,62,540,5878,2021-01-27 19:18:12
5943,644,3,528,68,596,5879,2021-01-28 01:46:50
5944,664,4,1096,142,1238,5880,2021-01-28 16:30:51
5945,901,2,798,103,901,5881,2021-01-28 11:19:58
5946,87,2,498,64,562,5882,2021-01-28 17:11:54
5947,328,2,459,59,518,5883,2021-01-28 15:35:28
5948,911,2,898,116,1014,5884,2021-01-28 16:55:32
5949,222,2,329,42,371,5885,2021-01-28 04:59:56
5950,420,3,428,55,483,5886,2021-01-28 23:18:48
5951,208,2,598,77,675,5887,2021-01-28 19:26:48
5952,535,1,229,29,258,5888,2021-01-28 09:10:51
5953,919,3,697,90,787,5889,2021-01-28 04:09:09
5954,135,1,229,29,258,5890,2021-01-27 00:44:31
5955,182,3,558,72,630,5891,2021-01-27 15:50:45
5956,532,3,528,68,596,5892,2021-01-27 10:40:25
5957,197,3,478,62,540,5893,2021-01-27 11:48:51
5958,897,3,558,72,630,5894,2021-01-27 08:44:58
5959,369,1,99,12,111,5895,2021-01-27 12:12:48
5960,759,2,598,77,675,5896,2021-01-27 14:33:00
5961,985,2,498,64,562,5897,2021-01-27 16:08:04
5962,866,6,1075,139,1214,5898,2021-01-27 21:10:24
5963,15,3,1127,146,1273,5899,2021-01-27 16:13:17
5964,523,3,608,79,687,5900,2021-01-28 00:17:32
5965,386,3,808,105,913,5901,2021-01-27 16:49:34
5966,836,2,598,77,675,5902,2021-01-27 17:28:52
5967,919,4,1426,185,1611,5903,2021-01-28 00:12:17
5968,175,1,599,77,676,5904,2021-01-28 01:07:32
5969,41,3,697,90,787,5905,2021-01-27 16:38:34
5970,424,2,659,85,744,5906,2021-01-27 22:59:13
5971,321,2,898,116,1014,5907,2021-01-27 22:01:22
5972,598,2,898,116,1014,5908,2021-01-27 09:21:03
5973,933,2,659,85,744,5909,2021-01-27 07:58:50
5974,817,3,997,129,1126,5910,2021-01-27 06:27:42
5975,947,2,928,120,1048,5911,2021-01-27 20:07:52
5976,670,5,1525,198,1723,5912,2021-01-27 23:04:46
5977,774,2,598,77,675,5913,2021-01-27 21:59:41
5978,698,3,747,97,844,5914,2021-01-27 13:24:38
5979,166,3,478,62,540,5915,2021-01-27 02:28:14
5980,398,3,558,72,630,5916,2021-01-26 18:43:04
5981,205,3,1327,172,1499,5917,2021-01-26 23:10:10
5982,21,3,697,90,787,5918,2021-01-26 23:18:23
5983,82,3,658,85,743,5919,2021-01-26 16:42:51
5984,610,2,659,85,744,5920,2021-01-26 21:49:38
5985,926,3,597,77,674,5921,2021-01-27 03:55:26
5986,336,3,597,77,674,5922,2021-01-27 01:13:58
5987,604,3,428,55,483,5923,2021-01-27 09:54:42
5988,567,3,758,98,856,5924,2021-01-27 14:48:31
5989,362,3,608,79,687,5925,2021-01-27 11:42:46
5990,755,2,898,116,1014,5926,2021-01-27 14:17:41
5991,676,3,808,105,913,5927,2021-01-27 04:42:41
5992,625,3,1047,136,1183,5928,2021-01-26 23:21:18
5993,944,3,747,97,844,5929,2021-01-27 01:42:38
5994,344,3,797,103,900,5930,2021-01-27 08:41:12
5995,467,5,1026,133,1159,5931,2021-01-27 05:26:13
5996,506,2,1098,142,1240,5932,2021-01-28 12:32:57
5997,516,5,1325,172,1497,5933,2021-01-28 13:05:16
5998,116,6,1285,167,1452,5934,2021-01-28 12:43:57
5999,661,4,1226,159,1385,5935,2021-01-28 04:38:41
6000,819,6,1694,220,1914,5936,2021-01-28 01:30:58
6001,658,3,428,55,483,5937,2021-01-27 16:00:28
6002,658,3,428,55,483,5937,2021-01-27 16:00:28
6003,199,3,808,105,913,5938,2021-01-27 13:16:07
6004,224,2,498,64,562,5939,2021-01-27 17:39:51
6005,381,4,1357,176,1533,5940,2021-01-27 20:05:26
6006,815,3,697,90,787,5941,2021-01-27 23:20:57
6007,353,3,797,103,900,5942,2021-01-28 10:08:03
6008,896,2,1098,142,1240,5943,2021-01-28 10:26:54
6009,693,5,1406,182,1588,5944,2021-01-27 21:05:34
6010,817,2,598,77,675,5945,2021-01-28 02:01:11
6011,337,2,528,68,596,5946,2021-01-28 17:32:59
6012,766,2,798,103,901,5947,2021-01-28 12:14:40
6013,17,4,1296,168,1464,5948,2021-01-28 19:41:22
6014,541,3,1197,155,1352,5949,2021-01-28 16:58:47
6015,695,3,1197,155,1352,5950,2021-01-28 17:55:52
6016,166,1,229,29,258,5951,2021-01-28 07:41:25
6017,308,5,1525,198,1723,5952,2021-01-29 00:38:06
6018,751,2,598,77,675,5953,2021-01-28 21:35:12
6019,345,3,1127,146,1273,5954,2021-01-28 09:33:15
6020,602,3,927,120,1047,5955,2021-01-28 06:00:20
6021,648,6,1086,141,1227,5956,2021-01-27 03:14:49
6022,416,3,747,97,844,5957,2021-01-27 18:37:01
6023,929,2,429,55,484,5958,2021-01-27 12:36:36
6024,510,2,1098,142,1240,5959,2021-01-27 12:54:56
6025,303,3,758,98,856,5960,2021-01-27 10:48:00
6026,304,4,1126,146,1272,5961,2021-01-27 13:51:25
6027,451,3,608,79,687,5962,2021-01-27 17:08:22
6028,986,3,758,98,856,5963,2021-01-27 16:37:52
6029,674,3,947,123,1070,5964,2021-01-27 23:36:07
6030,570,5,1356,176,1532,5965,2021-01-27 17:52:19
6031,103,5,1495,194,1689,5966,2021-01-28 00:57:40
6032,145,2,429,55,484,5967,2021-01-27 18:19:46
6033,2,2,698,90,788,5968,2021-01-27 19:10:40
6034,559,3,688,89,777,5969,2021-01-28 02:55:41
6035,47,2,329,42,371,5970,2021-01-28 03:19:49
6036,238,2,459,59,518,5971,2021-01-27 19:10:12
6037,950,2,798,103,901,5972,2021-01-27 22:59:19
6038,778,5,1106,143,1249,5973,2021-01-27 23:34:47
6039,571,3,697,90,787,5974,2021-01-27 10:08:01
6040,200,3,608,79,687,5975,2021-01-27 09:03:31
6041,97,3,747,97,844,5976,2021-01-27 07:06:18
6042,52,5,1186,154,1340,5977,2021-01-27 22:16:40
6043,861,2,329,42,371,5978,2021-01-27 23:57:39
6044,342,3,1047,136,1183,5979,2021-01-27 23:57:16
6045,841,3,658,85,743,5980,2021-01-27 16:04:24
6046,365,2,798,103,901,5981,2021-01-27 04:42:35
6047,629,2,648,84,732,5982,2021-01-26 19:43:29
6048,536,5,1425,185,1610,5983,2021-01-26 23:41:08
6049,321,2,329,42,371,5984,2021-01-27 01:10:32
6050,652,3,428,55,483,5985,2021-01-26 18:39:34
6051,940,2,898,116,1014,5986,2021-01-27 00:06:03
6052,31,1,499,64,563,5987,2021-01-27 05:34:18
6053,869,5,1795,233,2028,5988,2021-01-27 03:11:19
6054,166,2,798,103,901,5989,2021-01-27 10:03:52
6055,987,2,598,77,675,5990,2021-01-27 16:54:38
6056,677,4,1126,146,1272,5991,2021-01-27 13:06:43
6057,385,3,558,72,630,5992,2021-01-27 14:44:34
6058,582,2,329,42,371,5993,2021-01-27 04:45:44
6059,236,5,1695,220,1915,5994,2021-01-27 01:30:52
6060,9,3,997,129,1126,5995,2021-01-27 04:15:53
6061,866,3,528,68,596,5996,2021-01-27 09:29:32
6062,340,2,329,42,371,5997,2021-01-27 07:40:47
6063,709,5,1676,217,1893,5998,2021-01-28 13:17:27
6064,825,3,1027,133,1160,5999,2021-01-28 14:07:08
6065,362,2,648,84,732,6000,2021-01-28 13:29:40
6066,73,2,498,64,562,6001,2021-01-28 06:40:06
6067,95,3,528,68,596,6002,2021-01-28 01:40:23
6068,275,3,658,85,743,6003,2021-01-27 18:14:50
6069,481,3,478,62,540,6004,2021-01-27 16:57:07
6070,67,2,648,84,732,6005,2021-01-27 15:20:38
6071,778,3,597,77,674,6006,2021-01-27 19:06:59
6072,433,2,1098,142,1240,6007,2021-01-27 20:27:35
6073,410,3,1197,155,1352,6008,2021-01-27 23:42:42
6074,522,6,1954,254,2208,6009,2021-01-28 10:39:15
6075,834,5,1625,211,1836,6010,2021-01-28 12:06:00
6076,13,2,898,116,1014,6011,2021-01-27 21:51:38
6077,883,3,1027,133,1160,6012,2021-01-28 03:54:55
6078,950,3,688,89,777,6013,2021-01-28 19:02:15
6079,781,3,747,97,844,6014,2021-01-28 14:38:39
6080,728,2,698,90,788,6015,2021-01-28 20:22:46
