,assignee_id,rater_id,ticket_id,comment,created,reason,score,updated
418,918,725,944,Quiquia numquam est velit. Quiquia numquam quaerat dolor. Porro eius adipisci sed. Etincidunt velit consectetur non etincidunt numquam porro ut. Non est neque numquam ut eius voluptatem amet. Dolore est labore quisquam neque neque. Tempora porro est quiquia neque tempora etincidunt etincidunt.,2022-01-24 07:37:11,No reason provided,unoffered,2022-05-01 08:03:03
419,210,433,183,Modi non non ut dolorem non consectetur. Sed est sed voluptatem neque non neque labore. Labore porro eius aliquam. Est voluptatem dolore quisquam etincidunt quaerat neque amet. Consectetur non quiquia tempora sed ipsum. Dolor voluptatem etincidunt neque aliquam ipsum modi. Quiquia quiquia est porro dolore. Numquam est etincidunt tempora dolore quaerat numquam. Eius dolore neque quiquia. Dolorem porro non quiquia.,2022-04-23 20:16:43,No reason provided,good,2023-02-02 03:54:25
420,326,814,457,Aliquam modi ipsum quaerat dolore adipisci modi. Est etincidunt amet ut ipsum modi numquam. Voluptatem est eius consectetur amet velit quaerat voluptatem. Numquam quiquia labore dolor. Voluptatem dolorem magnam ipsum modi non.,2022-05-02 18:49:20,No reason provided,good,2022-09-19 23:48:15
421,752,272,994,Consectetur dolore quisquam quiquia est etincidunt porro magnam. Amet magnam est modi neque tempora numquam. Quiquia amet dolorem sed amet dolorem non quaerat. Sit magnam dolorem ipsum sed. Quiquia magnam sed dolore neque dolor numquam adipisci. Quiquia labore velit etincidunt neque quaerat numquam.,2022-06-21 21:53:39,No reason provided,good,2022-09-03 00:39:18
422,476,230,763,Quaerat voluptatem amet neque eius labore magnam. Non eius ipsum dolor sed modi quiquia adipisci. Numquam ipsum porro dolore neque porro sed. Adipisci est ipsum tempora amet ut. Velit magnam voluptatem ipsum est. Sit etincidunt sit aliquam numquam magnam. Dolor velit quisquam voluptatem est tempora neque tempora. Etincidunt velit neque quisquam quisquam velit. Non velit dolore ut sit dolor. Tempora sed velit neque dolorem dolorem magnam voluptatem.,2022-06-24 21:59:26,No reason provided,good,2022-07-25 18:07:42
423,258,234,368,Consectetur sed ipsum est porro modi aliquam sit. Porro adipisci consectetur modi dolore dolore quisquam. Voluptatem sed etincidunt etincidunt. Labore dolor est modi dolor. Ut quisquam aliquam adipisci labore modi eius labore. Voluptatem eius aliquam dolore aliquam eius amet. Consectetur dolore labore dolor eius quaerat. Porro labore magnam ipsum est ipsum sit. Dolorem amet etincidunt quaerat.,2022-07-04 16:15:36,No reason provided,good,2022-08-02 07:52:53
424,674,118,458,Aliquam velit quaerat quaerat consectetur. Quaerat sit velit tempora eius. Ut adipisci ipsum amet etincidunt tempora non. Labore amet aliquam porro. Consectetur eius modi tempora dolore dolore dolorem aliquam.,2022-01-05 17:37:00,No reason provided,good,2022-09-23 08:05:11
425,425,733,908,Voluptatem voluptatem sit tempora sed aliquam. Aliquam quiquia quaerat voluptatem tempora dolor porro. Neque modi porro dolor neque. Adipisci porro labore dolorem consectetur sed quaerat dolorem. Sed tempora est voluptatem. Modi non dolore eius magnam sit. Quisquam consectetur quisquam non voluptatem.,2022-01-30 07:19:58,No reason provided,good,2022-08-23 05:18:09
426,364,604,177,Quisquam quisquam sit modi sit dolore sit tempora. Tempora magnam aliquam ipsum non ipsum. Consectetur dolorem etincidunt tempora neque velit. Sed dolorem porro labore neque quaerat aliquam est. Consectetur quisquam dolor ut aliquam dolorem ut labore.,2022-03-18 06:31:11,No reason provided,good,2023-02-09 05:26:39
427,104,184,605,Aliquam quaerat dolorem sed. Sed non neque ut adipisci etincidunt dolore. Adipisci adipisci labore porro adipisci. Dolor est adipisci porro. Aliquam sit ipsum consectetur consectetur ipsum.,2022-02-03 20:14:17,No reason provided,good,2022-08-02 06:20:09
428,762,188,785,Numquam aliquam velit dolor est. Dolore neque neque aliquam consectetur tempora. Est ut aliquam numquam etincidunt aliquam. Numquam dolor sed quiquia porro sit sit sit. Neque magnam aliquam dolore sit. Velit porro dolorem modi quaerat est. Numquam tempora quaerat labore quiquia consectetur. Porro tempora porro porro dolor consectetur velit.,2022-03-14 11:36:23,No reason provided,good,2023-01-07 09:17:29
429,684,508,241,Velit modi neque est. Eius dolorem quaerat modi neque quisquam. Tempora tempora voluptatem etincidunt adipisci quaerat. Numquam magnam est modi. Ut tempora consectetur adipisci. Est dolor voluptatem ipsum. Est dolorem numquam consectetur eius. Amet labore quisquam dolore numquam velit quaerat.,2022-08-06 09:57:11,No reason provided,unoffered,2023-04-16 00:19:01
430,52,494,963,Aliquam ipsum numquam sit eius consectetur sit. Est sed etincidunt porro etincidunt quisquam ipsum labore. Ut consectetur magnam non est dolore amet quisquam. Non dolor adipisci velit labore quiquia ipsum labore. Velit etincidunt neque dolorem. Ut tempora numquam tempora porro. Neque tempora tempora sit voluptatem. Dolor non est consectetur voluptatem labore dolor consectetur. Eius velit dolorem tempora numquam consectetur consectetur amet. Quisquam dolor velit sed.,2022-05-25 20:24:47,No reason provided,good,2022-10-02 14:04:33
431,998,184,201,Consectetur quisquam labore modi. Labore consectetur aliquam quiquia adipisci. Labore modi aliquam est. Consectetur quiquia eius porro. Eius eius amet non consectetur dolor quiquia. Labore tempora aliquam eius. Sit labore non adipisci consectetur. Porro ut non consectetur. Ipsum dolorem labore dolore voluptatem.,2022-06-01 13:22:32,No reason provided,good,2023-03-06 09:43:46
432,351,894,418,Voluptatem magnam neque magnam. Ipsum numquam amet dolorem quaerat est. Labore sit etincidunt amet. Magnam tempora sed voluptatem aliquam dolor amet. Eius porro voluptatem sed etincidunt dolore dolor porro. Aliquam sit dolorem velit etincidunt neque non labore.,2022-01-03 01:49:07,No reason provided,good,2022-09-28 04:03:55
433,467,674,636,Porro dolor amet quiquia aliquam dolorem. Ipsum quaerat dolorem non. Dolore non labore consectetur quisquam etincidunt quisquam eius. Consectetur adipisci amet consectetur. Est tempora dolor quisquam velit. Quiquia dolore quiquia dolore aliquam. Aliquam voluptatem adipisci dolore etincidunt quisquam labore magnam.,2022-03-15 02:27:56,No reason provided,good,2023-03-03 21:24:07
434,439,268,689,Modi modi amet aliquam. Quiquia dolor ut non voluptatem est aliquam. Quaerat modi quiquia sit. Sed neque quisquam est porro dolorem. Consectetur aliquam quisquam etincidunt modi dolor porro numquam.,2022-01-15 16:26:58,No reason provided,good,2022-12-22 21:59:59
435,976,640,399,Quiquia amet velit non dolorem ipsum dolorem. Sed porro adipisci tempora modi non dolore dolorem. Adipisci sit quiquia amet quisquam magnam dolor modi. Modi adipisci adipisci adipisci quaerat etincidunt etincidunt. Dolorem etincidunt numquam eius. Labore ut non magnam ut dolore est. Dolorem est magnam quisquam dolorem sed sit aliquam. Quisquam modi sit eius quaerat. Velit modi dolor est non voluptatem.,2022-07-08 23:32:43,No reason provided,good,2023-01-21 12:05:02
436,765,988,681,Quisquam velit dolor consectetur eius quaerat. Eius dolorem velit quiquia dolore non neque. Consectetur etincidunt quiquia tempora ut dolor sit tempora. Consectetur quaerat adipisci eius porro sed amet. Modi sed modi dolore. Velit ipsum magnam dolor. Neque velit quiquia ut ipsum.,2022-04-30 02:53:58,No reason provided,good,2022-06-23 18:13:29
437,308,803,322,Velit aliquam est consectetur quisquam quisquam. Tempora dolorem velit aliquam est aliquam. Dolore porro sit dolor modi velit porro modi. Quisquam sed porro amet dolorem velit labore labore. Consectetur dolorem sit ut etincidunt dolore quaerat quaerat. Velit ut magnam tempora quisquam adipisci numquam. Quisquam ipsum dolor est ipsum aliquam dolorem. Est tempora sit sed consectetur neque quiquia ipsum. Sed numquam quiquia consectetur est non labore dolore. Consectetur quaerat etincidunt est.,2022-08-15 10:01:25,No reason provided,good,2022-09-19 18:03:05
438,430,473,687,Etincidunt neque numquam sit labore sed. Tempora sed tempora dolorem etincidunt dolore quisquam. Labore voluptatem quisquam dolorem adipisci. Non quiquia quiquia adipisci porro quisquam dolor est. Ipsum sed etincidunt adipisci labore consectetur adipisci. Quaerat numquam dolore velit non adipisci eius. Tempora non dolor non adipisci. Est neque non aliquam labore. Eius sed dolorem porro sit.,2022-01-07 05:27:01,No reason provided,good,2022-09-14 10:50:57
439,233,270,224,Numquam eius dolor dolore magnam. Dolore quiquia neque labore quisquam aliquam ipsum dolor. Quiquia non dolor voluptatem sed quaerat. Tempora velit quaerat tempora sit ut. Dolor est sit aliquam est quisquam. Magnam sit quisquam adipisci adipisci dolor. Porro non eius dolorem aliquam. Quisquam neque ipsum modi quisquam voluptatem quaerat.,2022-06-17 19:54:16,No reason provided,bad,2023-03-10 12:34:10
440,350,392,791,Ipsum quaerat etincidunt aliquam magnam non. Eius ipsum quiquia eius non ut numquam. Dolor porro sed eius quaerat numquam. Quisquam neque aliquam voluptatem aliquam dolore aliquam porro. Quisquam neque adipisci porro numquam velit quaerat non. Sed quaerat sed consectetur modi. Non velit aliquam aliquam.,2022-02-25 17:17:11,No reason provided,good,2022-03-07 21:01:19
441,133,409,193,Quisquam sit voluptatem est. Amet ut dolore amet eius sed neque. Porro consectetur dolorem quaerat dolore. Quiquia magnam adipisci adipisci ut. Numquam tempora ipsum magnam porro.,2022-09-17 09:37:16,No reason provided,good,2023-02-08 20:45:07
442,697,706,717,Dolorem dolore labore quisquam tempora numquam. Dolor non etincidunt quaerat ipsum labore quaerat. Aliquam quiquia adipisci dolorem dolor. Sed labore dolorem non etincidunt tempora dolorem eius. Non porro sed ut quaerat aliquam aliquam voluptatem. Eius voluptatem sed amet etincidunt sit porro. Tempora dolor porro non dolor eius sed. Adipisci aliquam magnam aliquam velit dolore. Modi velit quisquam magnam etincidunt ipsum quisquam.,2022-06-25 23:06:53,No reason provided,good,2022-09-21 11:15:37
443,433,100,169,Aliquam eius sit consectetur amet quaerat. Tempora ipsum numquam etincidunt. Etincidunt numquam quiquia quisquam. Etincidunt consectetur non sit quiquia non. Etincidunt tempora quaerat consectetur modi porro. Ut dolore eius amet voluptatem. Dolore eius dolore magnam adipisci magnam voluptatem. Velit quaerat dolor numquam dolore dolorem est eius.,2022-05-16 13:11:08,No reason provided,good,2022-08-13 18:44:15
444,889,595,761,Labore non consectetur tempora dolorem dolorem. Eius modi voluptatem porro. Velit amet etincidunt dolor dolorem. Consectetur eius non amet porro numquam tempora porro. Velit ut ipsum aliquam sit aliquam dolore. Quisquam dolor ut neque dolorem. Voluptatem sed dolorem porro consectetur. Quiquia tempora quisquam quaerat sit magnam. Quaerat quiquia sed eius velit. Quisquam consectetur modi velit.,2022-08-19 22:23:54,No reason provided,good,2023-02-05 15:55:36
445,491,367,512,Dolorem porro eius adipisci dolorem. Amet dolorem dolorem ipsum non quiquia magnam neque. Velit sed non consectetur sit. Numquam amet dolorem quiquia. Quisquam etincidunt sed est magnam velit non. Sit non voluptatem numquam non velit voluptatem. Ut dolore ipsum quisquam amet ut non quaerat. Magnam ipsum modi neque.,2022-07-08 08:39:24,No reason provided,good,2023-06-09 08:41:49
446,405,297,449,Dolor ut tempora ipsum non aliquam modi sed. Dolorem sed dolore labore ipsum eius adipisci porro. Non etincidunt amet non ipsum modi adipisci. Dolore etincidunt quiquia porro magnam velit sit. Quiquia porro aliquam tempora consectetur labore quaerat dolor. Labore amet dolorem neque.,2022-04-22 16:19:09,No reason provided,good,2022-09-01 16:37:45
447,785,696,989,Tempora velit porro dolor eius est labore non. Magnam neque magnam non. Magnam dolore tempora tempora non. Amet dolorem ut quaerat. Dolore modi dolore magnam.,2022-02-03 17:21:17,No reason provided,good,2022-05-25 12:44:23
448,54,578,160,Velit quisquam magnam ut neque. Velit neque adipisci numquam labore est adipisci dolorem. Quaerat porro non neque eius sit dolorem labore. Ut modi ipsum numquam. Tempora dolore magnam est. Numquam amet quisquam quisquam labore amet sit. Sed etincidunt aliquam ipsum velit voluptatem. Ipsum ipsum aliquam modi ipsum dolore.,2022-06-07 17:53:47,No reason provided,good,2023-04-28 11:00:56
449,982,235,61,Dolor voluptatem labore tempora est ut. Dolor eius dolorem labore non neque magnam consectetur. Neque etincidunt consectetur neque. Eius adipisci aliquam eius. Est amet dolore sit quisquam quaerat sed. Numquam porro consectetur quaerat quisquam neque quaerat. Neque etincidunt dolorem dolorem. Labore neque eius dolorem amet aliquam tempora. Magnam etincidunt quaerat porro dolore quaerat velit tempora.,2022-02-09 12:06:40,No reason provided,good,2022-05-30 11:59:40
450,707,284,383,Ut quisquam quiquia quaerat consectetur amet amet consectetur. Non amet ipsum eius tempora. Sit aliquam quaerat etincidunt labore voluptatem dolor adipisci. Ipsum quaerat magnam magnam numquam. Modi tempora voluptatem labore dolor velit. Aliquam adipisci aliquam dolor tempora quaerat etincidunt dolor. Sed eius modi quiquia porro. Quaerat voluptatem quisquam etincidunt dolore consectetur modi. Labore magnam ipsum amet.,2022-07-28 01:55:28,No reason provided,good,2023-03-06 03:04:29
451,405,912,285,Non eius tempora voluptatem porro aliquam. Sed sed dolorem amet quisquam porro. Velit sit tempora ut est adipisci sit. Ipsum dolore dolor sed quisquam. Ipsum labore dolor tempora magnam ut quiquia labore. Ipsum velit dolor aliquam magnam amet sit voluptatem. Porro neque magnam neque adipisci dolor dolor. Dolorem consectetur quiquia labore tempora.,2022-05-31 08:17:23,No reason provided,good,2023-03-11 08:00:59
452,953,144,125,Dolor eius labore quiquia modi amet aliquam non. Consectetur quaerat eius quiquia velit magnam adipisci quaerat. Adipisci dolor dolorem numquam dolore voluptatem magnam. Tempora amet dolorem tempora neque. Sit dolore dolore ut eius ut tempora eius. Porro dolorem dolor dolore porro porro eius.,2022-02-18 01:15:33,No reason provided,good,2023-01-27 11:51:13
453,409,298,505,Modi ipsum quaerat est. Est velit ut consectetur tempora dolore. Dolor adipisci quiquia labore porro. Porro ipsum voluptatem dolor. Consectetur non modi sed non. Ipsum etincidunt sed numquam numquam adipisci tempora. Tempora porro sit ut porro velit. Adipisci tempora tempora non etincidunt. Sed consectetur adipisci dolor numquam.,2022-08-10 07:32:05,No reason provided,good,2023-01-27 02:10:29
454,812,974,698,Aliquam dolorem etincidunt ut. Dolore dolor consectetur magnam ipsum sed aliquam sit. Neque voluptatem adipisci consectetur dolore. Quiquia magnam ut ut. Dolorem aliquam amet voluptatem ipsum dolore. Magnam magnam aliquam tempora voluptatem dolore magnam. Ipsum ipsum aliquam labore etincidunt porro.,2022-07-27 20:03:10,No reason provided,good,2022-10-16 01:37:47
455,341,519,84,Etincidunt eius labore aliquam velit etincidunt. Dolor magnam sit dolor. Ipsum modi labore dolorem ut consectetur magnam aliquam. Adipisci porro quisquam magnam. Dolorem dolore amet quaerat amet. Voluptatem ipsum adipisci eius neque dolor quisquam ut. Aliquam ut dolore est voluptatem sed est aliquam. Tempora sed velit dolore amet. Velit ut labore quaerat amet amet ut. Numquam sed aliquam amet dolorem numquam.,2022-02-28 19:00:17,No reason provided,good,2022-11-27 01:10:32
456,750,639,97,Est amet porro quaerat voluptatem dolorem consectetur. Quisquam adipisci non eius ipsum quisquam adipisci aliquam. Consectetur consectetur quaerat adipisci etincidunt ipsum neque. Voluptatem etincidunt consectetur magnam quaerat porro tempora. Non labore tempora tempora porro ipsum est. Quaerat dolorem quaerat dolor tempora numquam. Dolor sit ipsum modi. Tempora etincidunt quiquia est ut tempora dolor sed.,2022-05-19 16:06:53,No reason provided,good,2022-05-26 06:25:24
457,704,251,107,Adipisci dolore tempora sed numquam tempora. Dolore magnam sit sit labore velit aliquam etincidunt. Porro quiquia adipisci modi labore tempora non etincidunt. Aliquam dolore velit sed velit velit quiquia dolore. Velit adipisci quiquia adipisci dolorem. Est quiquia consectetur ut non.,2022-05-02 14:57:13,No reason provided,good,2022-11-18 01:04:36
458,16,225,300,Dolorem neque quiquia ipsum dolor amet velit labore. Sed ut non quiquia. Sit neque sed etincidunt magnam ipsum quaerat. Velit neque voluptatem sit sit sit sed. Non eius neque tempora non sit numquam. Sit non voluptatem modi porro aliquam non neque. Eius voluptatem velit magnam consectetur. Voluptatem quaerat consectetur eius dolore consectetur. Neque tempora adipisci est non amet. Aliquam neque aliquam numquam.,2022-03-24 10:12:18,No reason provided,good,2022-10-10 16:32:07
459,354,477,504,Dolore eius quiquia etincidunt quaerat est. Neque consectetur dolor quiquia velit. Sit est adipisci quiquia. Numquam quisquam aliquam porro non porro est. Aliquam non sit ut quaerat. Non numquam voluptatem neque ipsum sit.,2022-06-27 19:24:45,No reason provided,good,2022-09-21 09:23:21
460,281,825,581,Dolorem labore dolore numquam. Quaerat voluptatem dolore adipisci labore amet. Amet quisquam etincidunt dolorem ut amet etincidunt dolore. Dolor non porro est ipsum. Neque eius non dolor neque dolore eius quaerat. Tempora consectetur quaerat magnam eius. Sit etincidunt adipisci ipsum sed quaerat. Quisquam ipsum est sit.,2022-01-13 07:00:33,No reason provided,good,2022-11-30 06:45:11
461,345,181,499,Consectetur neque eius quaerat dolorem sit. Magnam etincidunt quisquam modi. Modi quaerat aliquam non eius est. Dolor aliquam dolorem neque ut amet. Porro porro modi amet sit quaerat.,2022-06-03 10:24:33,No reason provided,good,2022-12-09 05:45:11
462,361,647,722,Est etincidunt etincidunt quiquia dolore. Aliquam non ipsum dolorem voluptatem. Sed etincidunt neque numquam quiquia eius dolor. Quaerat quiquia neque velit labore magnam labore. Quisquam velit dolore est neque. Quiquia adipisci numquam porro magnam sit ut.,2022-04-25 16:09:21,The issue took too long to resolve,good,2023-04-18 05:29:56
463,604,335,94,Magnam ipsum consectetur quisquam dolore etincidunt. Numquam adipisci modi dolor eius quaerat est. Etincidunt dolore dolore dolor consectetur magnam. Tempora dolorem quaerat ut porro modi sit adipisci. Est non voluptatem quaerat. Non porro ipsum velit. Est labore labore voluptatem consectetur sit ipsum.,2022-07-30 09:58:35,No reason provided,good,2023-04-06 01:51:23
464,318,416,487,Neque labore dolore dolore modi dolor magnam. Etincidunt neque magnam magnam consectetur. Dolor sed sit modi. Consectetur magnam ut non magnam consectetur porro. Labore quisquam sed neque labore. Numquam eius eius dolore magnam consectetur velit.,2022-01-03 17:15:32,No reason provided,good,2022-07-31 20:53:22
465,644,391,539,Adipisci dolorem amet dolore consectetur. Porro numquam eius neque velit quaerat porro numquam. Dolor adipisci dolor quisquam quisquam. Amet dolorem non tempora quaerat amet. Numquam velit dolore ipsum consectetur numquam numquam. Dolore etincidunt tempora dolorem dolor adipisci. Non eius voluptatem sit porro dolorem etincidunt. Quaerat voluptatem voluptatem magnam numquam. Numquam labore sit dolore neque est quaerat.,2022-02-13 12:51:58,No reason provided,good,2023-01-08 05:18:30
466,404,546,730,Ut adipisci quaerat neque. Quiquia labore magnam voluptatem dolore. Amet labore etincidunt amet. Consectetur quiquia quisquam dolorem non consectetur. Etincidunt quaerat dolor dolor quiquia ut. Etincidunt amet dolor neque numquam dolor. Adipisci ut est eius. Non aliquam non aliquam amet. Non velit ipsum est amet modi quaerat. Adipisci modi non neque sit.,2022-09-17 02:48:13,No reason provided,good,2023-03-16 05:05:50
467,653,384,979,Sit amet non modi ut dolorem modi aliquam. Est quaerat est velit eius est quiquia dolor. Quaerat dolore quaerat neque voluptatem consectetur sit etincidunt. Sit quaerat dolore modi magnam. Eius modi numquam sed. Porro dolore eius non labore tempora. Eius labore tempora labore quisquam eius est magnam.,2022-04-21 15:32:38,No reason provided,good,2022-05-28 17:56:44
468,115,187,436,Sit modi quisquam ut non neque dolore dolore. Quisquam quisquam quisquam neque. Tempora etincidunt sed numquam sit modi. Eius modi modi quaerat. Etincidunt etincidunt eius dolorem dolore. Est modi sit sed porro porro. Quaerat magnam tempora sit amet quiquia.,2022-05-23 17:35:56,No reason provided,good,2022-12-14 22:36:16
469,301,763,853,Labore est aliquam amet consectetur aliquam. Velit velit est aliquam. Dolore non magnam consectetur ipsum. Quaerat porro sed dolorem eius. Sed numquam dolore numquam ipsum ipsum dolor. Ut porro eius etincidunt eius amet ipsum ut. Sed etincidunt labore porro magnam ipsum non labore. Sed velit tempora tempora dolor.,2022-04-11 06:27:49,No reason provided,good,2022-07-25 14:34:31
470,843,895,304,Numquam dolor adipisci dolor eius aliquam porro. Sit quiquia ut voluptatem. Quisquam quiquia numquam aliquam neque modi adipisci quisquam. Porro aliquam dolor adipisci non. Adipisci eius sit porro numquam ut. Voluptatem velit eius est. Etincidunt voluptatem velit consectetur non. Amet dolorem ut magnam labore voluptatem modi dolor. Quisquam eius eius eius quisquam. Non aliquam ut est.,2022-01-28 18:14:33,No reason provided,good,2022-07-16 22:19:45
471,394,47,826,Voluptatem non voluptatem sed dolor eius tempora. Etincidunt quisquam voluptatem numquam. Non eius numquam tempora labore dolore modi dolor. Magnam consectetur non velit sit. Quaerat voluptatem quisquam amet dolor consectetur eius. Consectetur modi consectetur non magnam numquam consectetur consectetur. Dolorem dolore amet quaerat.,2022-04-19 06:39:58,Some other reason,good,2022-11-10 16:18:45
472,704,640,42,Tempora quisquam numquam sit est adipisci quaerat. Aliquam tempora voluptatem ipsum numquam. Dolor eius sit sit non etincidunt est dolor. Amet adipisci adipisci est velit quiquia voluptatem sit. Etincidunt quiquia modi dolor.,2022-06-11 01:35:29,No reason provided,good,2022-10-04 12:26:43
473,989,539,456,Porro ipsum adipisci voluptatem ipsum dolorem. Quiquia voluptatem porro non aliquam non neque non. Etincidunt aliquam quiquia neque. Dolor consectetur non eius. Dolore tempora sit labore eius sit dolore sit. Quisquam dolor dolore neque quisquam dolorem eius. Numquam velit quiquia non dolorem porro. Quisquam labore sed eius sit dolore porro porro.,2022-06-12 15:33:57,No reason provided,good,2022-07-06 14:29:14
474,374,52,227,Sed modi dolor eius non numquam non. Dolor aliquam ipsum ut tempora. Sit neque est porro tempora numquam. Etincidunt dolore adipisci dolore labore. Labore labore tempora modi quiquia modi. Quisquam non est eius quaerat est numquam ipsum.,2022-09-13 14:14:47,No reason provided,good,2023-06-12 22:06:54
475,687,161,413,Numquam amet quaerat tempora dolor dolorem. Quisquam etincidunt etincidunt sit modi non sed. Dolore tempora dolor amet non. Numquam aliquam modi dolor eius numquam ut amet. Aliquam voluptatem labore porro neque adipisci non ipsum.,2022-08-12 20:48:23,No reason provided,good,2022-08-21 09:19:59
476,736,701,673,Labore aliquam ut amet modi. Magnam aliquam amet modi eius. Dolor consectetur labore numquam consectetur ipsum consectetur. Porro neque quaerat dolor porro dolorem ut. Labore velit quisquam dolore. Sed non dolore etincidunt quisquam non. Sed consectetur etincidunt amet tempora quisquam neque ut. Voluptatem tempora magnam voluptatem. Aliquam consectetur etincidunt eius porro modi.,2022-09-23 14:42:17,No reason provided,good,2023-08-05 12:02:42
477,472,764,498,Porro ipsum modi dolore porro dolor modi. Sit ut porro quiquia etincidunt dolore etincidunt eius. Dolor est velit sit. Modi porro voluptatem adipisci etincidunt velit. Non sit voluptatem ut sed voluptatem quisquam. Labore dolorem amet non velit labore numquam. Magnam voluptatem dolore numquam dolorem. Voluptatem ipsum quiquia aliquam magnam. Numquam magnam eius adipisci dolore magnam quisquam modi.,2022-08-29 01:13:04,No reason provided,good,2023-02-23 08:31:53
478,910,815,487,Quiquia eius quisquam amet quiquia. Dolor dolor ut quiquia eius magnam ut. Voluptatem aliquam neque neque sed quaerat numquam. Quiquia eius tempora dolore neque magnam. Non modi dolore est magnam porro. Quiquia ipsum consectetur quisquam consectetur. Velit consectetur quaerat dolor amet velit dolor non. Etincidunt aliquam porro dolor amet etincidunt. Quisquam numquam aliquam eius. Tempora voluptatem dolor aliquam.,2022-04-25 13:37:15,No reason provided,good,2022-05-14 23:12:15
479,582,96,653,Ut non voluptatem consectetur ut. Est labore neque velit voluptatem. Neque voluptatem eius voluptatem numquam. Voluptatem etincidunt consectetur ut quisquam dolorem voluptatem. Magnam dolore voluptatem dolorem etincidunt consectetur est. Etincidunt sit sit porro voluptatem non. Ipsum etincidunt dolore velit labore neque quiquia etincidunt.,2022-06-20 20:30:24,No reason provided,good,2022-07-08 11:46:42
480,686,648,601,Numquam dolor ut est voluptatem. Aliquam modi dolor velit ut. Voluptatem numquam est etincidunt neque dolore aliquam etincidunt. Est numquam aliquam ut sit dolor. Quisquam est quiquia dolore.,2022-02-07 13:52:04,No reason provided,good,2022-10-31 23:48:27
481,136,690,111,Dolorem ut numquam velit quisquam quaerat quaerat tempora. Ipsum consectetur porro voluptatem dolore adipisci dolor. Tempora etincidunt porro magnam consectetur neque ut velit. Quiquia numquam dolore magnam amet. Dolorem neque est voluptatem ipsum dolorem dolor adipisci. Quiquia sed sit magnam sed. Labore sed sed neque sed consectetur.,2022-04-21 01:16:18,No reason provided,good,2022-05-04 00:03:30
482,298,808,495,Eius porro numquam velit quaerat ipsum quisquam. Modi adipisci tempora magnam modi numquam. Velit non etincidunt amet. Ipsum quaerat tempora dolorem magnam adipisci. Neque quiquia dolore non. Neque ipsum sed voluptatem. Ipsum eius aliquam ut est. Adipisci labore eius adipisci dolor ipsum eius. Velit etincidunt modi dolorem consectetur adipisci. Voluptatem labore consectetur eius velit sed voluptatem ipsum.,2022-03-30 11:35:03,No reason provided,good,2023-03-12 10:40:21
483,623,194,200,Dolor adipisci adipisci dolore eius adipisci sed magnam. Sed sit ut adipisci. Dolor adipisci etincidunt non modi voluptatem. Modi eius ut sed dolor tempora eius. Sed labore velit quaerat aliquam velit numquam. Amet quiquia quiquia non dolor ipsum.,2022-05-26 23:05:20,No reason provided,good,2023-04-04 19:21:47
484,401,262,458,Quaerat dolor dolor dolorem eius porro. Sit dolorem aliquam amet velit sit tempora. Labore modi amet neque consectetur. Labore ipsum dolorem amet aliquam consectetur neque numquam. Quisquam dolore quisquam ipsum quiquia. Porro dolorem est neque. Est quiquia eius tempora velit etincidunt.,2022-02-22 13:41:35,No reason provided,good,2022-06-22 17:32:01
485,179,614,957,Consectetur velit ipsum aliquam etincidunt. Ut quisquam quaerat magnam quaerat. Consectetur labore velit etincidunt modi non. Dolor labore consectetur adipisci ipsum magnam modi. Dolore sit modi neque eius tempora neque non. Neque quaerat aliquam adipisci. Adipisci velit est ipsum sed.,2022-08-03 22:03:23,No reason provided,good,2023-01-02 00:35:02
486,808,668,296,Tempora neque neque aliquam. Quiquia sit consectetur est quaerat quiquia etincidunt velit. Ipsum consectetur quaerat quaerat consectetur. Neque consectetur amet numquam. Adipisci sit adipisci eius. Sed sit numquam quaerat sed dolor numquam.,2022-06-29 02:45:17,No reason provided,good,2022-11-07 11:20:11
487,36,935,302,Etincidunt neque eius sed dolor dolorem ipsum non. Adipisci quisquam dolore ipsum ipsum magnam. Adipisci etincidunt dolorem consectetur eius consectetur quisquam. Adipisci magnam dolore velit. Tempora voluptatem ut consectetur. Labore labore sed dolorem amet dolorem sit. Modi etincidunt sed dolor porro quiquia adipisci dolorem. Etincidunt est adipisci dolore dolore voluptatem neque. Dolorem dolorem porro magnam. Eius quisquam neque modi.,2022-01-11 07:16:07,No reason provided,good,2022-08-26 21:14:52
488,875,558,162,Voluptatem amet modi neque amet etincidunt dolore dolor. Amet quisquam non tempora. Velit velit ipsum numquam. Dolore amet quaerat modi dolor quiquia etincidunt. Magnam quiquia velit sed amet dolor. Magnam quiquia eius ipsum numquam etincidunt sit. Ipsum labore eius sed. Neque eius ut neque sed non.,2022-09-04 14:59:13,The issue was not resolved,good,2023-06-26 17:16:05
489,285,664,95,Modi ipsum dolor modi eius. Consectetur est tempora est sed. Numquam adipisci dolore ipsum magnam neque. Adipisci est neque quaerat sit neque. Sed porro quiquia quaerat. Quiquia velit consectetur neque. Sed modi magnam porro consectetur porro tempora. Tempora amet numquam magnam. Modi labore non quisquam dolore quisquam quisquam.,2022-01-19 08:16:11,No reason provided,good,2022-04-08 05:52:35
490,630,269,996,Non quiquia dolor ut dolore. Sit voluptatem eius sed non. Aliquam magnam adipisci dolorem sed. Aliquam ut dolorem magnam. Voluptatem ipsum eius magnam non quisquam porro.,2022-08-15 18:09:33,No reason provided,good,2022-09-10 03:57:54
