,id,form_id,calculated_score,hidden_,landing_id,landed_at,metadata_browser,metadata_network_id,metadata_platform,metadata_referer,metadata_user_agent,submitted_at,token_id
248,a7c05d19d30fbbc17ec18000f875eac8,D3VWS0HU,-570,,c2a82f0f199ae4f5b73fd825a01f8044,2021-01-01 01:52:05,,,,,,2021-01-01 01:55:19,bee34ded2740d85a60a88661f1da474a
249,702d2fcda0e1b25d2d69d538f4ce56a6,FLykESrn,-264,,23ad1344deb88f9923b6bc53fddfc084,2021-01-01 00:56:52,,,,,,2021-01-01 01:01:13,7e8eb058a3eec47d5caea42ca0e2be52
250,a55b2de93fb02a8ba6ce9c130cda75b3,qzCOvwUr,-702,,ca44a42c7fcf7b990e3d4145fc6059ab,2021-01-01 00:36:07,,,,,,2021-01-01 00:41:03,7ea47801ec448e515e7e8c535b490b81
251,d3c48448ab663713f75b8cb26de5202e,3JHbezZc,-424,,31b8bce64156b6e2d3fed3c191be2a19,2021-01-01 00:58:14,,,,,,2021-01-01 01:00:35,f1e7c56d265f8eb9a5881dafcb2dce98
252,2632b7ff3901eee6ac70e5a365b81e58,cKx37zuM,-564,,5188adc8589399f081b249b4aa3a1092,2021-01-01 01:06:35,,,,,,2021-01-01 01:09:32,d6327393c7f2e9088c1ec7f2a39f83fe
253,797ff503158b7962829dab712c5a5807,sB22pTs4,-628,,5d335d826ab43ae45b12b4d58a01c7ee,2021-01-01 00:20:00,,,,,,2021-01-01 00:22:43,9c6571081988f79409c79f1258e3da42
254,268d6b682a97b04778c9419bf9a9f071,UCMlw0B0,-60,,96cb3cb0208ffe640ade6ee8a0009516,2021-01-01 01:17:42,,,,,,2021-01-01 01:18:04,fd0fc019cc840ac2ceacdc26c0b74fe9
255,f2ba96f5e85349118fe4a5a378e2542a,AmKKC6Z3,640,,4a76ef749d5069c9b104d196cc4c2160,2021-01-01 00:27:34,,,,,,2021-01-01 00:29:08,d986fc07ace387da2cbd3e595b9aa521
256,406f57066df1e0e5bf0cd0987caa67f0,xhOYOanB,-507,,41852728aa903bcb7b189b3824b52229,2021-01-01 02:42:38,,,,,,2021-01-01 02:42:38,74be8ff31474242faa3f8774e91b14f2
257,1e0543ffe9395421cccab7946abfef53,SIUxZUz6,264,,82d0a2f7fac0cbc7168805d692eed116,2021-01-01 00:18:53,,,,,,2021-01-01 00:21:49,0b6393145fa1d86a69392c21575b40f1
258,816593bb2fa863fad5d1fada56a4c50e,mH7ZKWX9,831,,9e696f29e5247f1cf68f0dcc5c09ec40,2021-01-01 02:04:23,,,,,,2021-01-01 02:04:30,79d2f4e731a98cb0e470d400eb300857
259,9e23fac54c11ec28d11ae837128b30cd,ODF8TTxQ,-947,,beaddd4abac5e5593f9b6443842932b7,2021-01-01 02:05:22,,,,,,2021-01-01 02:05:45,e7c109638231344ca14e67c4382d3148
260,c7b0508cf766cafbbb2c9a7242ae1c6c,MlpktgJY,354,,5057c0f9a0b67a44e3dcacd7e7d13a65,2021-01-01 00:18:17,,,,,,2021-01-01 00:19:29,29d9143cfba3b337eb63f5b29ccbf524
261,f0ecad824fbddc0ccc0399c4241cad7f,t3S1Aj2b,410,,b029f16d230b4d1288b599d3d3571e00,2021-01-01 02:23:17,,,,,,2021-01-01 02:27:00,81a11b595f6b6356f927a049c395448e
262,3abcb88819b90040f704dd61b8562d12,M2U1tbLu,-731,,9ee89cacd990fedee6b7da6c4a7a5478,2021-01-01 02:32:32,,,,,,2021-01-01 02:36:59,190d974bc3efd09568fb604672fccd9b
263,b6f6bf28a339ba499d4cccfca029fdee,BCQVJnrM,-397,,d1c013e72f421f67cec436a836befb30,2021-01-01 00:10:09,,,,,,2021-01-01 00:12:38,8e5a90ba1e32cf13f282645a56a4c553
264,2f6291177215daaf7e116de142dd82cd,czMWBewW,330,,fc9dced7b1cc34f0fe8456c1352442e4,2021-01-01 01:55:16,,,,,,2021-01-01 01:59:14,beaff89ff33d968e6b163db16a9c111a
265,5ff62fe5b99263c157c9ae1cab374b0b,D3VWS0HU,489,,788c12cb32d6ccd6f28fbedc5e42468e,2021-01-01 01:30:17,,,,,,2021-01-01 01:31:14,73c5e28bc125d09566153c57d83d82d5
266,0675b94194f68eaa8aa17a8582dd029c,cKx37zuM,-807,,a64e94f323a003e4262d16838b4c659f,2021-01-01 01:56:15,,,,,,2021-01-01 01:56:33,9ef361ff4d83d77965bc21bf7c18f94d
267,f9a7dfd5cbe1d9a35149d6e69b95b0e9,BCQVJnrM,-273,,4c3efd4e3f9bdc8832aa23ce8fb651a6,2021-01-01 00:29:51,,,,,,2021-01-01 00:32:08,33b3596af80eeafb5a4c4edc33ba7288
268,1ef571e0817e1fd36d9497d60a194919,eiqqlfDa,299,,22577803905ec2ace9edc1c01513b0db,2021-01-01 00:15:54,,,,,,2021-01-01 00:20:37,ac72a4e16a3b940cbed514e445119e91
269,9ea6b7173bd633d7128b48f1490d18f9,MlpktgJY,-66,,0bfb21333f74cba39bbf2f1f953d253e,2021-01-01 00:35:12,,,,,,2021-01-01 00:36:58,c1867c6fd90b199d8a1d6b088ba0e88b
270,8bf89e54b2440eb6238cac706ed085d9,qzCOvwUr,-618,,bd90909034ff411ec055f21653512e3f,2021-01-01 02:23:36,,,,,,2021-01-01 02:27:44,d8f307607dc855ab12a3d18c2b75ecdf
271,0b2983ae7b9f2f27283875a22e4b5198,yeaQBVQl,-55,,d90e6e88650d712d0aac141ea2a70785,2021-01-01 01:48:41,,,,,,2021-01-01 01:50:49,a6fc2f0dedd2cd3fa4e7039ae530b542
272,344780b2930ebda513925770b555b40a,iD3BXG7C,-894,,03deb2b9ceff3c843ae48b79062d2aaf,2021-01-01 00:53:14,,,,,,2021-01-01 00:53:59,5f833a2d9bf5c7ad4d3b6a5ed5d0f8ae
273,562723e4d6e914422afaeaa4400bd946,t3S1Aj2b,407,,49b54e6d8616185790c6028356754a73,2021-01-01 02:39:13,,,,,,2021-01-01 02:42:50,fe2b494b6a9fcae63aa8439398ba8622
274,323ced6724c50b6963b82e932c336589,B4GjTdOd,325,,dbf57239617949ce262407428aa2039e,2021-01-01 01:15:51,,,,,,2021-01-01 01:17:24,9062cf371fb7f0a2f8115ce226d90a0b
275,1fad16d5faea114c8cee13e5d3116c06,Qk9RySog,338,,7ee722323476f7929a45a39e76adb9ba,2021-01-01 01:53:12,,,,,,2021-01-01 01:54:43,70eabfce498926d30e4de1e381cfc2a4
276,9a82448f377a6b4f76e17ed0b6530e0a,FLykESrn,344,,8da6cce927e252e3605861a83a093a3b,2021-01-01 01:26:58,,,,,,2021-01-01 01:31:49,5bdbc44012bb8881d2cf5c27bb042c34
277,5966e3bf2230a2ed6ad4dc1aad7db52e,sDSsGFG6,794,,6744242538f9207550f4a41902e1980b,2021-01-01 01:22:31,,,,,,2021-01-01 01:24:41,53c086492ca714802aeb7df5df837da0
278,a712750925c2f1d9419cbde5df1bac93,xHQThEtD,701,,748a81f37c7db964e169c74dfeb61c1d,2021-01-01 00:13:49,,,,,,2021-01-01 00:14:19,e0fb1285cfd6873f0315b4c7e73c5ff0
279,3096cbe18507f1376e4a73f524bf888c,czMWBewW,-795,,29a2c1742e45bf0ddd3455b4d9e671a5,2021-01-01 00:51:18,,,,,,2021-01-01 00:54:42,b5d12a4427cf3b4679a25db03d045d3e
280,8b9f5032c7bc23b53ad5f5a1ac081800,HNEMpIsa,-791,,4377f560ec436e858dc04ed30169c502,2021-01-01 02:44:21,,,,,,2021-01-01 02:46:32,5471e63805e116c6ed5c21695a486906
281,fe6b991fff11fd8c469f6d1d9bde5c68,wkbU6IGZ,129,,7dd22174fc25183f7f515b0b64135b3b,2021-01-01 02:16:08,,,,,,2021-01-01 02:18:48,3c19589e083010eef363dbb18251eb83
282,904f3bc9b58b735e905f2c206ec74af1,HNEMpIsa,976,,6ab5594033a305b9a54719e9e0174075,2021-01-01 01:30:07,,,,,,2021-01-01 01:31:05,ac01e6b7a886b527c4e221513020e202
283,05c4c47b49697147054e955f38633868,vPH6HjVp,-893,,80a913fcd757e4b30a816731f9c9902b,2021-01-01 01:26:59,,,,,,2021-01-01 01:28:37,830e44f6c1cb39dd2bd9006e08b75556
284,7a9b3ca9dfb8ce43e37603b7468380c3,Yk9MAUKe,-888,,93b4ae1704826dfbe5c3069baeaf8e58,2021-01-01 00:48:38,,,,,,2021-01-01 00:52:56,45cdb0b41dce1d10c9ba44eaa5f15ee6
285,beab07c1d415a59c0ad14a2eb947b01e,yeaQBVQl,-52,,c28d00f5016fac1d6bc9003fdf3f6ac8,2021-01-01 00:45:21,,,,,,2021-01-01 00:49:18,beae80a29c46800ebc1ef05cc80ccdfa
286,d5d53023bef9b46f3d64497936139283,vPH6HjVp,169,,9f50b98f3ba5040a6e4814c44f84fe22,2021-01-01 02:06:35,,,,,,2021-01-01 02:08:15,30b20638378c9d5d062335c9b204dffd
287,b938575d73ace920551edbd8f5bd8e80,Yk9MAUKe,-26,,559b7ca58d750ceb5b49e72004d2ca5e,2021-01-01 02:04:27,,,,,,2021-01-01 02:07:15,742fbe7c7bec7b7d8bcc98fded8ba446
288,7ba112f5588bd9e0a614296e0a9434ea,OOmKB6Y5,-51,,82260f5d337aa33a778c3ca30e386d36,2021-01-01 01:42:34,,,,,,2021-01-01 01:45:05,f2144b390a4584e8dc5a6ed247900fcf
289,b6601dc47f9ec17be6a19dbcd8e13940,0skQEjxM,9,,bc262205e0bd52c154a5e8f25376f592,2021-01-01 00:55:13,,,,,,2021-01-01 00:58:11,f415fe45ee50576f9584ed2da734ba19
290,53bb58005df7c8e170669b16c27d8975,sB22pTs4,-896,,0a396522444b315fa42e9e16b2a67233,2021-01-01 00:19:08,,,,,,2021-01-01 00:20:20,e542d0b7dc2dc5b9e98cbab39521571d
291,4c014662ddd16a046ff2024060d342f8,3JHbezZc,-852,,e668ebbcf554c0fd2b75c6ddf710c792,2021-01-01 02:14:44,,,,,,2021-01-01 02:17:07,b793bbd23e8038cac35b60f84810b346
292,3454494666f124aed8477b723570d46e,OOmKB6Y5,248,,34107ccf03e75abc0091b89ca336c587,2021-01-01 01:35:12,,,,,,2021-01-01 01:40:00,55f0e99a5cea7998f56259c7d9be9209
293,ca24cbc3f82698afa4b5286f397bedf5,5pyNILMA,821,,5c80c112175dca67e810ac05dbc34225,2021-01-01 00:20:11,,,,,,2021-01-01 00:22:44,ebff03d13be705d61a2dec7d10306bd8
294,dd6dee7673c02c9508596e15f922a724,mH7ZKWX9,961,,60d6f62fabb0117975c09967e7fb2fe0,2021-01-01 02:23:35,,,,,,2021-01-01 02:28:33,5fd16d7ee8a2aaec3e15918251d4333a
295,29a088fd4189934facfeeb9b210d87a9,OOmKB6Y5,946,,766607bf4911ecb7cbcdfd9252d03387,2021-01-01 01:14:24,,,,,,2021-01-01 01:14:25,1cfe298038913f5755fd67fda193b115
296,c25274f198f6e3972e04d08572b047a1,cKx37zuM,-899,,7cd7a4caefe12dec2c4fb8bec4ef4392,2021-01-01 00:22:17,,,,,,2021-01-01 00:25:32,42eaf81d653a96ae4b427b280c928210
297,51440706c9ac201096f2ac8725f13488,OOmKB6Y5,-163,,2688c5544d7dc2f06b7938472eda94ed,2021-01-01 01:54:02,,,,,,2021-01-01 01:54:23,38ab9cf52f9b5c11d226c6f6a032d802
298,c9925f78dfc05a322fe7c2e3c5c33bb3,cKx37zuM,-889,,d61dd373f21635ee33fbf6e0bd77b0df,2021-01-01 01:55:36,,,,,,2021-01-01 01:58:03,c4fbad8fb9dfa219a5a6a1eb0aafff41
299,1da861eff0396d30e0851278a9d091f3,SIUxZUz6,-44,,0e7dee532e46e0902706eb8984660d41,2021-01-01 01:51:33,,,,,,2021-01-01 01:52:00,5e496cee00ddec7d40672126664ddbb2
300,ec2240275ad11fe99902b0abaaddeca5,3JHbezZc,231,,b4498b0e9bcc90ae95bed9a059b8b78a,2021-01-01 01:14:18,,,,,,2021-01-01 01:16:44,82e5511c8f64f5d19768f781c8467427
301,dc54771006706377050311cefe61a224,3JWbiahb,-715,,f2a530f63fb7f1466e2563661f66890e,2021-01-01 00:31:56,,,,,,2021-01-01 00:34:24,e7b115d9569cfe526e0060575d642bf6
302,32a2e529fdcd34982921991afd83b1d7,K1OEbZh9,-360,,9cc4652044eb55c05576da167c91efce,2021-01-01 02:04:32,,,,,,2021-01-01 02:08:06,16a93318a9072a97d3d919ec71ea22ac
303,c5ba367fecc296a96cc65ea1852349b3,UCMlw0B0,-848,,d315a3280a1520b46272954863529a2f,2021-01-01 02:21:38,,,,,,2021-01-01 02:25:00,7a4b30b83cd57459d66d57faa4318d83
304,37c0486b0ad2bce7cff686c7e944c1bd,1u3dQSLd,346,,000ab523ad1d0065fac1b431a77a8020,2021-01-01 01:07:32,,,,,,2021-01-01 01:07:43,c011eb84a51c75fb6edbfc60df0630d4
305,990407a2c9ef783053eed174835451cd,sB22pTs4,712,,d777db7638f85567ffbef4a9e355a681,2021-01-01 00:05:29,,,,,,2021-01-01 00:09:29,aabd23be8379d114d4480c95fa649cd3
306,ccb8d6daecd80cf3c5da7ef74f395ff1,M2U1tbLu,-859,,7052ba7d1473d3c622efdee4344e5ce9,2021-01-01 01:33:03,,,,,,2021-01-01 01:37:41,d0f6d89530e7654c17f35b998f3689a3
307,cd62053771a2f05e1610ad3694397434,MlpktgJY,37,,2b56014b892c1a927cc85545b4a0e45b,2021-01-01 02:04:19,,,,,,2021-01-01 02:05:19,be009c94d9f49bdd6dfffa05718d14af
308,43e9b530cc2ff742b1c6301d229761c2,yLDDvlcz,-750,,7b49706de7de62ab34431f3919751d33,2021-01-01 01:48:55,,,,,,2021-01-01 01:53:43,bb5cc278338fd186ead13cfb71ee13c5
309,55f00fdea51b284f676d00c2d4f35854,eiqqlfDa,384,,15e77898507aced0b5863c5dfc303370,2021-01-01 01:14:25,,,,,,2021-01-01 01:18:39,423201a24b02521cfe17a62dd8eeb89b
310,d65dc86c579dcd622de68c09fdfb68ca,bnis90mp,-160,,65c969e95f3a5c1e9cb9e08db7a93866,2021-01-01 00:34:09,,,,,,2021-01-01 00:36:13,b05a1cfb51407c5d52c4b1d40601049f
311,580dc179f5094b9757a3ea29a200b5b9,OOmKB6Y5,-240,,ec961a4da4a9887cde9e9270bcc38dcf,2021-01-01 00:56:42,,,,,,2021-01-01 01:01:38,0db6128ecd61d8f1f91b12865fcd4fc2
312,97f49d464ad8306a776135e7479c1d64,OkXkhMY3,515,,5f40fde3d960d34f401feb1cb3a32851,2021-01-01 01:40:20,,,,,,2021-01-01 01:44:47,18277f603abef9c3462e08124db4f67b
313,1d3221e77e3b93ec98d64fbbf339d556,sDSsGFG6,-35,,a605e417abaacee7483760daa2d3fc05,2021-01-01 02:03:03,,,,,,2021-01-01 02:03:21,2a2c6475e8d02ace7417e2b62c122f23
314,b4b7212b62b772e48a1e3dc0d6bc28d3,uNcRmP5L,-372,,80f6dcf86ebea4ad1d31db466dc40839,2021-01-01 00:55:14,,,,,,2021-01-01 00:59:01,2bc3e0a88ea1f150382c7cad7e488f7e
315,e110784177cf21ecc7020eaeedb6596a,FLykESrn,-492,,ac2708baf98f632ebd1576f0d3ad36ad,2021-01-01 02:24:31,,,,,,2021-01-01 02:27:57,6c4f66fdf3d2800171d5556b685a07e0
316,56bd6576a7b92253a55deeca83accf1b,eiqqlfDa,-191,,4ff14113a9140e407c632b154c055880,2021-01-01 01:48:06,,,,,,2021-01-01 01:48:43,cbd40979088b65c92ca369fc551f5641
317,f5bf9cc1dff00e3337ba0c3aab72a377,1u3dQSLd,79,,82b71833d3338b883beb04aef79a7574,2021-01-01 00:50:18,,,,,,2021-01-01 00:54:05,0ced8991ca4454a4d8aa898ca26af665
318,d65c85fd1c6279111e26b544b0859ca9,AmKKC6Z3,868,,b0c782e14f5ebe05edba96558546ce24,2021-01-01 00:16:00,,,,,,2021-01-01 00:17:22,acd641a4290d578c298e9535321b3726
319,1fb3b055fc48daa5d5cc921fbb9cb3a5,OOmKB6Y5,928,,baf86ae7631b09fbc8881f4cefb702f4,2021-01-01 02:17:00,,,,,,2021-01-01 02:17:46,fad005cf5dd25b24deca38a41b189488
320,36ff1941440cad0bc89f93fff098c794,SIUxZUz6,866,,5d388b66500b2147ae6d4607e1e3d499,2021-01-01 02:43:03,,,,,,2021-01-01 02:46:22,42723fce01d9ff95b7e39ff92b756b0c
321,06e88066908ae3ef0133d7e82b56a027,D3VWS0HU,650,,7973962c0e31de5687085bf6c788c96a,2021-01-01 01:51:13,,,,,,2021-01-01 01:55:55,5ae9d156a74a56882cd462da51cf1c9f
322,116f7e751e5f59c45cc33f36785b91c7,xJy9dMdk,890,,76e5fdd8cfb1a8e3f1215b94c66b4dc3,2021-01-01 00:11:21,,,,,,2021-01-01 00:14:13,b162a9bd3ad717827ed026fcb7329b30
323,460a85c1fc70574abc8cc09ca496f363,0v9JGDym,-253,,48c8015b550647721f137c19562cc760,2021-01-01 02:14:22,,,,,,2021-01-01 02:18:49,952d6bafa4302aa96b7d4cd60b82b7bf
324,0bab7b21b2c46e6fbf663d6b9e6ed7b9,5pyNILMA,477,,a24937bdfaac3d7616da4c04fb48164b,2021-01-01 00:02:21,,,,,,2021-01-01 00:06:06,946397857ce2dda7378e384714e940a9
325,4929e95572a8a986ce283e9e327ec6d9,sB22pTs4,-536,,68fac5670ce9233a403aa7df49d2a8a3,2021-01-01 01:32:22,,,,,,2021-01-01 01:36:40,46f415b5d398a918da46574d629d5af6
326,c3c548b96be3d5ed08f355fa0d296500,FLykESrn,-498,,5e22c2e6dfc45d0c060f4e09bd3519f3,2021-01-01 01:02:52,,,,,,2021-01-01 01:05:57,38a19223d958f4688a3bd589aa237aa4
327,4ec8589220ba238d43ed842a0d4e7092,gBPjc73l,545,,600ce0163b4f53f94b1bcb2ee30dad58,2021-01-01 01:16:56,,,,,,2021-01-01 01:19:18,fa6b21d1fcbbc684b34e2fd0a8a6f5c1
328,067686ae7e5a19838809b565317372f1,yLDDvlcz,478,,26b5802e7e19fea8c44a535c9bf1c105,2021-01-01 00:58:11,,,,,,2021-01-01 01:02:46,93fedcf219ea3dbedd0e5f6cb1860323
329,9cae774842f2e0fadcec0de57e02d1c4,t3S1Aj2b,265,,962a53a333ebe977bb1319d35f834d4f,2021-01-01 02:37:06,,,,,,2021-01-01 02:37:45,c11b2e5c41e7981d50b396a22a52eee1
330,058d50e91f19d521a7df3b9d25f2c7de,eiqqlfDa,47,,0c2281069732a7d64a954387bedcc674,2021-01-01 00:08:44,,,,,,2021-01-01 00:11:14,2d55e14de8a967571c3d909dd3f0e2ae
331,8248a553e2c49ff04d2171af0d4ee812,GOWEgK5z,209,,742e45bbed728c227f96530c0acc9589,2021-01-01 02:01:00,,,,,,2021-01-01 02:04:36,20d627cf8bd47135c822e9c90542298c
332,f21524ba1cd0f3dea2360f0ebee051e0,Lbzmv24K,-346,,b5b03af49727d23d0432317207ae74d3,2021-01-01 02:12:49,,,,,,2021-01-01 02:17:22,74d34687f883071f389e3aeb60c8c08a
333,8b1a68dce1450e6fb4bdc1e900075c0f,B4GjTdOd,-728,,432ee79f9549ed0a88e3d68d2a9fe7e4,2021-01-01 01:23:08,,,,,,2021-01-01 01:25:37,932451fd73ac66dd93fb273b37ec8fe9
334,cb051c17cec85935a7d0a6af655f3c12,xJy9dMdk,884,,e78857fe3200861d785db710b047193c,2021-01-01 01:27:48,,,,,,2021-01-01 01:28:32,c2cf8a178ade44bd5bf8bf4dabce4430
335,f7981a64b24e03c4e80f6dff05553371,eiqqlfDa,-683,,ccd5985d79d0e03405b3f5fb02ad9911,2021-01-01 01:23:06,,,,,,2021-01-01 01:24:20,981cd70ef1b25638a2a5ce001efa4ab4
336,59834b55f02e26868b7aeb1c1fa39f6c,HNEMpIsa,743,,4ac71568d83abe19cb5114450d51ac18,2021-01-01 02:04:02,,,,,,2021-01-01 02:07:11,a680c6c0b7465400375ebddb6e9c09fe
337,61d1f2d3d6df82a1115c8bbbfe4a9b83,sB22pTs4,319,,df8377c35b19f844f7e55d4c3ddc14bb,2021-01-01 00:42:39,,,,,,2021-01-01 00:42:39,79706c7ebecb310c7588fd26c90b797c
338,b198a2761b595bfc7878eadc12055d95,Yk9MAUKe,879,,d26bf131b6e9a3bc7c1fcf271374d18a,2021-01-01 02:17:32,,,,,,2021-01-01 02:20:12,c7463ea9db3c047aecbc743e472f6960
339,5004de3cd154c92e45c5bd9f30ba0e81,xJy9dMdk,-403,,c4791f01d3d393da06ade56a3611d02b,2021-01-01 00:32:03,,,,,,2021-01-01 00:36:41,ed595ec6d1cf9bbfe0917e0491b0dc0a
340,9f2f9751557a30588558828427407186,eiqqlfDa,0,,0b6ce5e0397c39d106dc18b8ceff9c48,2021-01-01 00:17:00,,,,,,2021-01-01 00:20:27,12455428deb184d20aa3e93ee5099520
341,1b6c0870ebcefd3378e5cddc36aaea89,wfzCK4wd,467,,52ed4a082662d3e37abd6d991b1544c6,2021-01-01 01:02:30,,,,,,2021-01-01 01:04:58,2d13a3bad2dd715d6c17f6978257f7fb
342,f706cb09b2d8640a4da60825972dba24,xHQThEtD,-454,,f8481fd5a9e07b08bd14b64c57c5c718,2021-01-01 00:33:48,,,,,,2021-01-01 00:36:05,9c2bb75add8dd447b7176321345ed879
343,9db1ad23d5c3cd3237e7e1c3ac1872ca,wkbU6IGZ,-3,,9075bd8d2c40f5dd4565e201bfd93f32,2021-01-01 00:59:12,,,,,,2021-01-01 01:03:09,e3b6018bcbcb2bdd3edfd9c762f4276f
344,393872023c21892a43928c032fa65cd7,AmKKC6Z3,660,,366f3ef46acbe43ca38f2252356994d4,2021-01-01 01:52:37,,,,,,2021-01-01 01:57:18,ab81904a4a55a330fc394787afcb69d0
345,9f3ac4a69d3d6eebbf0de8eea1d1e831,2Dl5Ojbz,922,,1433b89133538ccb6fdd838024df71db,2021-01-01 01:14:34,,,,,,2021-01-01 01:16:07,7a14882cee9a1435c395f0af66b1caa1
346,8c69e87aa21885bc251cd7f1f4b6c52d,ZaKqO7WH,-809,,156e56b5255cfbc056dd45c413c39a13,2021-01-01 02:46:26,,,,,,2021-01-01 02:47:06,44eddd290995fa31d0af4e1ac15371a4
347,3e5b6d0aff0e272e5f47f032a1712711,gBPjc73l,-124,,b0024df619afd7c706994480d0496ed4,2021-01-01 02:28:28,,,,,,2021-01-01 02:32:45,e3f6fd208fed09c5a8761b92c611134d
348,faf91cd0be0f217657e4b52b59309a66,wkbU6IGZ,243,,b00bdd8726aba6993f11fceb24e1915f,2021-01-01 01:14:50,,,,,,2021-01-01 01:15:24,72c4d83134a3fff3e8bcef407d757f55
349,f39750d1a70fa7e6c5f187877bb721d1,czMWBewW,-58,,ad904c40abe1762a665481e4cc673d12,2021-01-01 02:13:29,,,,,,2021-01-01 02:15:33,1699b299fec25300c57635cf3aa251cd
350,1b221d534f4c605effcbc475a09cc989,NA5dJkdS,-267,,de51d9d859a5a105b1d1f42878e21f5f,2021-01-01 01:35:23,,,,,,2021-01-01 01:37:11,5fcd3086012a50a3e661b96759164abb
351,5fb92b5fa6d7c8c3cb4eb1826b8c35a1,D3VWS0HU,205,,6226e2032a15b079d655f41177b6ec6f,2021-01-01 00:33:51,,,,,,2021-01-01 00:34:08,e00a5a3ca9cd9e968c43172e967110c7
352,67c13e542dcd8390fce50a00a275d4e1,z6YmwlfL,-945,,2314defe4d166b7fa0d4b53f37197ba2,2021-01-01 01:43:49,,,,,,2021-01-01 01:46:46,d6b0ed8c2472db3d5226f607810857b7
353,5640cb48de4d4d78676b1aaa8f7f33c4,0v9JGDym,225,,0d2294a4b38925f72190d728d47cba25,2021-01-01 01:54:21,,,,,,2021-01-01 01:56:30,ec7ac820aa8930ab77421d3eb24f6795
354,d41eeffcdd5fbf39bae2e5fe24acee8d,uNcRmP5L,-430,,744a8170fdc1644275d8e0b9238d50f8,2021-01-01 01:49:58,,,,,,2021-01-01 01:50:31,fad8ab33cacee5acf75b7cc5d345fe85
355,ee21dacb0ea4bf700959921c75d7294b,sB22pTs4,576,,86789b4af61746bed6b71b73e7fdc47b,2021-01-01 01:07:21,,,,,,2021-01-01 01:08:28,17121fb5aad7fee130d2e00c417cb481
356,bd0ccb979483e5a3d35367a044764336,GOWEgK5z,728,,8352ed464da5371cb3232a6d01db9dac,2021-01-01 02:45:09,,,,,,2021-01-01 02:48:50,3a44ed52b99130efbe7217f158677040
357,207a7419330d290529f554b8b580ec4c,sB22pTs4,-745,,020d11c4b6f4551c7e856b5e5873bf17,2021-01-01 02:34:00,,,,,,2021-01-01 02:34:56,3ce7969e7c1b6c34178a3cea71312c92
358,aeb752ddda46d264c25e1473d5e492bf,czMWBewW,15,,1c6fac9128262f499302857b4015dbc5,2021-01-01 01:48:28,,,,,,2021-01-01 01:49:55,1e2b97f9116864655005e7eda153bd35
359,e19495ab3e75e1ec5303bf80209c5ef5,0v9JGDym,-299,,0575b7bd75a283ce07f185509c1a5ec8,2021-01-01 02:23:22,,,,,,2021-01-01 02:26:42,0d582e2e695efec9c099d3f30118290c
360,77f50ee5f456e6f1a1e26b5d940358c5,1u3dQSLd,-169,,7af0afe31c59181ab69d9ffc21c2f99d,2021-01-01 01:33:44,,,,,,2021-01-01 01:33:49,cb14fe62339bca7ae894b4c431961797
361,9218ea503d61933888f8cfe3cb500ea1,B4GjTdOd,802,,61172785fe6ca04e36e0a41f6826f069,2021-01-01 01:38:04,,,,,,2021-01-01 01:40:57,3302d561af4869c4ed54b868a0bc82d3
362,da35b8e9b6b7c617d6fe8bcca3fd96ac,NA3y3ZPm,-932,,3ea1b534be29c3945e97a23918231547,2021-01-01 02:44:39,,,,,,2021-01-01 02:46:15,ed70b9dc83db10f6d5b22e57105156dc
363,a3a099ed1dadf08648e15547b678006b,HNEMpIsa,-570,,33d6d1886b6c220544acc5bb4b1fe280,2021-01-01 00:59:08,,,,,,2021-01-01 01:02:49,690c6f719c81e63f44b25a8d352f5ebc
364,0fb071d2099699b40eb776abc0ddf8c6,yeaQBVQl,952,,9eecd13bc72222293c3c0d7f7325b7ae,2021-01-01 00:55:02,,,,,,2021-01-01 00:56:13,29a0cee4d86d05f56a02d490036f9959
365,d7d1aad2099ae71fdf1f330bf151cce9,vPH6HjVp,221,,067c468a8c378dfa3612fa8f5d3567e3,2021-01-01 02:35:29,,,,,,2021-01-01 02:35:40,d849c3c80043af7d20efbdc1c00da85d
366,984093f998f4e6946fe0cd2751b35f12,yLDDvlcz,412,,a10246a3a5dfc996ac9a13fcee68e347,2021-01-01 01:30:39,,,,,,2021-01-01 01:31:30,684eb2bb27ffb33578a8f185fab22169
367,f15896c794dd82b01ac825e120c4b634,1dRXXlhS,846,,3535cc4443b39b6d4abb4e00eaa4add8,2021-01-01 00:16:31,,,,,,2021-01-01 00:20:24,602c2b4e7ad7394ddae4041502e76677
368,fa278c9b022192ee8c459ff48005820f,1dRXXlhS,-989,,6a51364fae922c9ea6d51b689491a250,2021-01-01 02:08:32,,,,,,2021-01-01 02:12:53,9b1c0d97615237eef265c472c67d1845
369,6a233b0cc196ce27612a475380324289,D3VWS0HU,-253,,25cb3e631e757d496bf35c419ef55db5,2021-01-01 00:21:51,,,,,,2021-01-01 00:22:08,f4b5ea43ec07fde99e368e1def6cc916
370,4a3e45a5202fd4b59ba41594627506f1,UCMlw0B0,-154,,7cac6d77c93048f680789bb1f4e26f2c,2021-01-01 00:26:50,,,,,,2021-01-01 00:28:29,c34995b67111d582535b55d71146151d
371,5a23ccb612a3422f712f1168a1690eb1,UdwuOEYk,-501,,a3003ecf339f3f196537cbadee702826,2021-01-01 01:54:47,,,,,,2021-01-01 01:56:12,4d1f169ddbfee72dee1915b95f567fa2
